Risk_Categories,state,designatedArea,disaster_count,Coastal Storm,Dam/Levee Break,Earthquake,Fire,Flood,Hurricane,Mud/Landslide,Other,Severe Ice Storm,Severe Storm,Snowstorm,Straight-Line Winds,Tornado,Tropical Storm,Volcanic Eruption,Winter Storm,total_incidents,discrepancy
Low Risk,MS,Kemper (County),4,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4,0
Low Risk,MS,Leake (County),8,0,0,0,0,1,2,0,0,1,4,0,0,0,0,0,0,8,0
Low Risk,MS,Leflore (County),5,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,5,0
Low Risk,MS,Neshoba (County),6,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,6,0
Low Risk,MS,Noxubee (County),5,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,5,0
Low Risk,MS,Oktibbeha (County),5,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,5,0
Low Risk,MS,Panola (County),8,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,8,0
Low Risk,MS,Pearl River (County),8,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,8,0
Low Risk,MS,Pontotoc (County),4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,0
Low Risk,MS,Prentiss (County),6,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,6,0
Low Risk,MS,Quitman (County),8,0,0,0,0,1,2,0,0,1,4,0,0,0,0,0,0,8,0
Low Risk,MS,Rankin (County),6,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,6,0
Low Risk,MS,Sharkey (County),6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0
Low Risk,MS,Simpson (County),8,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,8,0
Low Risk,MS,Sunflower (County),6,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,6,0
Low Risk,MS,Tallahatchie (County),8,0,0,0,0,1,2,0,0,1,4,0,0,0,0,0,0,8,0
Low Risk,MS,Tate (County),4,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,MS,Tippah (County),4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,0
Low Risk,MS,Tishomingo (County),4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,0
Low Risk,MS,Tunica (County),4,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,MS,Walthall (County),8,0,0,0,0,1,5,0,0,1,1,0,0,0,0,0,0,8,0
Low Risk,MS,Wilkinson (County),7,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,7,0
Low Risk,MS,Winston (County),4,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4,0
Low Risk,MS,Yalobusha (County),4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,0
Low Risk,MS,Yazoo (County),9,0,0,0,0,0,3,0,0,1,5,0,0,0,0,0,0,9,0
Low Risk,MT,Big Horn (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,MT,Broadwater (County),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,MT,Carbon (County),4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0
Low Risk,MT,Chouteau (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,MT,Daniels (County),3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
Low Risk,MT,Fallon (County),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Low Risk,MT,Fergus (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,MT,Flathead (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,MT,Gallatin (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,MT,Glacier (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,MT,Golden Valley (County),3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
Low Risk,MT,Hill (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,MT,Judith Basin (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,MT,Lewis and Clark (County),4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0
Low Risk,MT,McCone (County),2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
Low Risk,MT,Missoula (County),4,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,4,0
Low Risk,MT,Musselshell (County),5,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,5,0
Low Risk,MT,Park (County),5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0
Low Risk,MT,Petroleum (County),5,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,5,0
Low Risk,MT,Phillips (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,MT,Pondera (County),5,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,5,0
Low Risk,MT,Powder River (County),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,MT,Powell (County),3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0
Low Risk,MT,Prairie (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,MT,Ravalli (County),3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0
Low Risk,MT,Roosevelt (County),2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
Low Risk,MT,Rosebud (County),4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0
Low Risk,MT,Sanders (County),4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0
Low Risk,MT,Stillwater (County),5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,5,0
Low Risk,MT,Sweet Grass (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,MT,Teton (County),3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,MT,Toole (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,MT,Treasure (County),4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0
Low Risk,MT,Valley (County),4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,MT,Wheatland (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,MT,Yellowstone (County),4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0
Low Risk,NC,Alamance (County),10,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,0,10,0
Low Risk,NC,Alexander (County),8,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,8,0
Low Risk,NC,Alleghany (County),9,0,0,0,0,0,5,0,0,0,1,0,0,0,3,0,0,9,0
Low Risk,NC,Anson (County),9,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,9,0
Low Risk,NC,Ashe (County),10,0,0,0,0,0,6,0,0,0,2,0,0,0,2,0,0,10,0
Low Risk,NC,Avery (County),7,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,7,0
Low Risk,NC,Bertie (County),10,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,10,0
Low Risk,NC,Bladen (County),10,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,10,0
Low Risk,NC,Buncombe (County),8,0,0,0,1,0,5,0,0,0,0,0,0,0,2,0,0,8,0
Low Risk,NC,Cabarrus (County),8,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,8,0
Low Risk,NC,Carteret (County),12,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,12,0
Low Risk,NC,Caswell (County),9,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,0,9,0
Low Risk,NC,Catawba (County),6,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,6,0
Low Risk,NC,Chatham (County),10,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,10,0
Low Risk,NC,Chowan (County),10,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,10,0
Low Risk,NC,Columbus (County),11,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,11,0
Low Risk,NC,Craven (County),11,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,11,0
Low Risk,NC,Currituck (County),9,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,9,0
Low Risk,NC,Dare (County),12,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,12,0
Low Risk,NC,Davie (County),10,0,0,0,0,0,6,0,0,1,1,0,0,0,2,0,0,10,0
Low Risk,NC,Duplin (County),11,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,11,0
Low Risk,NC,Durham (County),8,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,8,0
Low Risk,NC,Edgecombe (County),9,0,0,0,0,0,6,0,0,0,1,0,0,0,2,0,0,9,0
Low Risk,NC,Forsyth (County),9,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,9,0
Low Risk,NC,Gaston (County),7,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,7,0
Low Risk,NC,Gates (County),8,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,8,0
Low Risk,NC,Graham (County),8,0,0,0,0,0,5,0,0,0,1,0,0,0,2,0,0,8,0
Low Risk,NC,Granville (County),10,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,0,10,0
Low Risk,NC,Guilford (County),10,0,0,0,0,0,6,0,0,1,1,0,0,0,2,0,0,10,0
Low Risk,NC,Halifax (County),8,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,8,0
Low Risk,NC,Harnett (County),9,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,9,0
Low Risk,NC,Haywood (County),7,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,7,0
Low Risk,NC,Hertford (County),10,0,0,0,0,0,7,0,0,0,1,0,0,0,2,0,0,10,0
Low Risk,NC,Hoke (County),10,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,10,0
Low Risk,NC,Hyde (County),12,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,12,0
Low Risk,NC,Iredell (County),9,0,0,0,0,0,5,0,0,0,1,0,0,0,3,0,0,9,0
Low Risk,NC,Johnston (County),9,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,9,0
Low Risk,NC,Lenoir (County),11,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,11,0
Low Risk,NC,McDowell (County),8,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,8,0
Low Risk,NC,Mecklenburg (County),7,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,7,0
Low Risk,NC,Nash (County),9,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,9,0
Low Risk,NC,New Hanover (County),12,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,12,0
Low Risk,NC,Onslow (County),12,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,12,0
Low Risk,NC,Pamlico (County),11,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,11,0
Low Risk,NC,Pasquotank (County),9,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,9,0
Low Risk,NC,Pender (County),12,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,12,0
Low Risk,NC,Perquimans (County),10,0,0,0,0,0,7,0,0,0,1,0,0,0,2,0,0,10,0
Low Risk,NC,Person (County),10,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,0,10,0
Low Risk,NC,Pitt (County),11,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,11,0
Low Risk,NC,Robeson (County),11,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,11,0
Low Risk,NC,Rockingham (County),9,0,0,0,0,0,6,0,0,0,1,0,0,0,2,0,0,9,0
Low Risk,NC,Rowan (County),9,0,0,0,0,0,5,0,0,0,1,0,0,0,3,0,0,9,0
Low Risk,NC,Rutherford (County),8,0,0,0,1,0,4,0,0,0,1,0,0,0,2,0,0,8,0
Low Risk,NC,Sampson (County),11,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,11,0
Low Risk,NC,Scotland (County),9,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,9,0
Low Risk,NC,Stanly (County),9,0,0,0,0,0,5,0,0,0,1,0,0,0,3,0,0,9,0
Low Risk,NC,Stokes (County),11,0,0,0,0,0,6,0,0,0,2,0,0,0,3,0,0,11,0
Low Risk,NC,Surry (County),9,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,9,0
Low Risk,NC,Swain (County),7,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,7,0
Low Risk,NC,Transylvania (County),7,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,7,0
Low Risk,NC,Tyrrell (County),10,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,10,0
Low Risk,NC,Vance (County),8,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,8,0
Low Risk,NC,Wake (County),8,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,8,0
Low Risk,NC,Watauga (County),7,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,7,0
Low Risk,NC,Wilkes (County),8,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,8,0
Low Risk,NC,Yadkin (County),11,0,0,0,0,0,6,0,0,0,2,0,0,0,3,0,0,11,0
Low Risk,NC,Yancey (County),9,0,0,0,0,0,6,0,0,0,1,0,0,0,2,0,0,9,0
Low Risk,ND,Barnes (County),6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,6,0
Low Risk,ND,Benson (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,ND,Billings (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,ND,Bottineau (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,ND,Cavalier (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,ND,Dickey (County),7,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,1,7,0
Low Risk,ND,Divide (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,ND,Dunn (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,ND,Eddy (County),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,ND,Emmons (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,ND,Foster (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,ND,Golden Valley (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,ND,Grand Forks (County),6,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,6,0
Low Risk,ND,Griggs (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,ND,Hettinger (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,ND,Kidder (County),5,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,5,0
Low Risk,ND,LaMoure (County),7,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,7,0
Low Risk,ND,McHenry (County),4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,ND,McKenzie (County),7,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,7,0
Low Risk,ND,Morton (County),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,ND,Mountrail (County),5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,5,0
Low Risk,ND,Oliver (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,ND,Pembina (County),5,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,5,0
Low Risk,ND,Ramsey (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,ND,Ransom (County),6,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,6,0
Low Risk,ND,Renville (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,ND,Rolette (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,ND,Sargent (County),7,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,1,7,0
Low Risk,ND,Sioux (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,ND,Steele (County),5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,5,0
Low Risk,ND,Stutsman (County),4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,4,0
Low Risk,ND,Towner (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,ND,Traill (County),5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,5,0
Low Risk,ND,Walsh (County),6,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,6,0
Low Risk,ND,Ward (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,ND,Wells (County),6,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,6,0
Low Risk,ND,Williams (County),3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,NE,Antelope (County),3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0
Low Risk,NE,Arthur (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,NE,Banner (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,NE,Box Butte (County),4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0
Low Risk,NE,Boyd (County),4,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,4,0
Low Risk,NE,Burt (County),5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5,0
Low Risk,NE,Cherry (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,NE,Cheyenne (County),3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0
Low Risk,NE,Colfax (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,NE,Cuming (County),6,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,6,0
Low Risk,NE,Dakota (County),4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0
Low Risk,NE,Dawes (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,NE,Deuel (County),2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,NE,Dixon (County),4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0
Low Risk,NE,Dundy (County),2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
Low Risk,NE,Fillmore (County),9,0,0,0,0,1,0,0,0,0,6,1,0,1,0,0,0,9,0
Low Risk,NE,Frontier (County),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,NE,Furnas (County),4,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,4,0
Low Risk,NE,Gage (County),4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0
Low Risk,NE,Garden (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,NE,Gosper (County),3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0
Low Risk,NE,Greeley (County),4,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,4,0
Low Risk,NE,Harlan (County),4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0
Low Risk,NE,Hayes (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,NE,Hitchcock (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,NE,Holt (County),6,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,6,0
Low Risk,NE,Hooker (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,NE,Kearney (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,NE,Keith (County),2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
Low Risk,NE,Keya Paha (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,NE,Kimball (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,NE,Loup (County),3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0
Low Risk,NE,McPherson (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,NE,Merrick (County),2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,NE,Morrill (County),4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0
Low Risk,NE,Nance (County),3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0
Low Risk,NE,Nemaha (County),5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5,0
Low Risk,NE,Nuckolls (County),4,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,4,0
Low Risk,NE,Otoe (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,NE,Phelps (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,NE,Red Willow (County),3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,NE,Richardson (County),4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0
Low Risk,NE,Rock (County),4,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,4,0
Low Risk,NE,Sarpy (County),6,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,6,0
Low Risk,NE,Saunders (County),9,0,0,0,0,1,0,0,0,0,7,0,0,1,0,0,0,9,0
Low Risk,NE,Scotts Bluff (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,NE,Seward (County),3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0
Low Risk,NE,Sherman (County),4,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,4,0
Low Risk,NE,Sioux (County),4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0
Low Risk,NE,Stanton (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,NE,Thayer (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,NE,Thomas (County),2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
Low Risk,NE,Thurston (County),6,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,6,0
Low Risk,NE,Valley (County),5,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,5,0
Low Risk,NH,Belknap (County),5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,5,0
Low Risk,NH,Cheshire (County),4,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,NH,Coos (County),6,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,6,0
Low Risk,NH,Grafton (County),9,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,9,0
Low Risk,NH,Merrimack (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,NH,Strafford (County),2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
Low Risk,NJ,Atlantic (County),5,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,5,0
Low Risk,NJ,Bergen (County),5,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,5,0
Low Risk,NJ,Burlington (County),6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0
Low Risk,NJ,Cape May (County),5,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,5,0
Low Risk,NJ,Gloucester (County),4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,NJ,Hudson (County),3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,NJ,Hunterdon (County),3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,NJ,Monmouth (County),4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,NJ,Ocean (County),4,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,4,0
Low Risk,NJ,Passaic (County),3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,NJ,Salem (County),3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0
Low Risk,NM,Bernalillo (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,NM,Chaves (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,NM,Colfax (County),4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,NM,Eddy (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,NM,Guadalupe (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,NM,Lea (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,NM,Los Alamos (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,NM,Mora (County),2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,NM,Otero (County),7,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,7,0
Low Risk,NM,Rio Arriba (County),2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,NM,San Juan (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,NM,San Miguel (County),6,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,6,0
Low Risk,NM,Sandoval (County),3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,NM,Santa Fe (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,NM,Sierra (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,NM,Torrance (County),2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,NM,Valencia (County),3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Low Risk,NV,Churchill (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,NV,Elko (County),2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0
